,URL,Title,Description,Image,Movement,Dimensions
118,https://www.fpjourne.com/en/collection/elegante-collection/elegante-40-mm-titalytr-12-rows-diamonds,ÉLÉGANTE 40 MM TITALYT® 12 ROWS OF DIAMONDS    Calibre 1210 ,"Dimensions 40 x 35 mm
Titanium flat tortue® case with Titalyt® treatment and set with 222 brilliant cut diamonds WS F/G ~1.56 carat
Black sapphire dial centre with outer dial screwed Steel elements 
Rhodium plated Steel hands
White rubber strap
Folding clasp",https://www.fpjourne.com/sites/default/files/declinations/thumbs/EL_titalyt_ctc_Orange_12_rangs_fb_collection_vignette.jpg,"Electromechanical Patented two-rotor motor Dedicated processor, specific functions and low consumption",
119,https://www.fpjourne.com/en/collection/elegante-collection/elegante-40-mm-titalytr-12-rows-diamonds,ÉLÉGANTE 40 MM TITALYT® 12 ROWS OF DIAMONDS    Calibre 1210 ,"Dimensions 40 x 35 mm
Titanium flat tortue® case with Titalyt® treatment and set with 222 brilliant cut diamonds WS F/G ~1.56 carat
Black sapphire dial centre with outer dial screwed Steel elements 
Rhodium plated Steel hands
White rubber strap
Folding clasp",https://www.fpjourne.com/sites/default/files/declinations/thumbs/EL_titalyt_ctc_Chocolat_12_rangs_fb_collection_vignette.jpg,"Electromechanical Patented two-rotor motor Dedicated processor, specific functions and low consumption",
120,https://www.fpjourne.com/en/collection/elegante-collection/elegante-40-mm-titalytr-12-rows-diamonds,ÉLÉGANTE 40 MM TITALYT® 12 ROWS OF DIAMONDS    Calibre 1210 ,"Dimensions 40 x 35 mm
Titanium flat tortue® case with Titalyt® treatment and set with 222 brilliant cut diamonds WS F/G ~1.56 carat
Black sapphire dial centre with outer dial screwed Steel elements 
Rhodium plated Steel hands
White rubber strap
Folding clasp",https://www.fpjourne.com/sites/default/files/declinations/thumbs/EL_titalyt_ctc_Noir_12_rangs_fb_collection_vignette.jpg,"Electromechanical Patented two-rotor motor Dedicated processor, specific functions and low consumption",
121,https://www.fpjourne.com/en/collection/elegante-collection/elegante-40-mm-titalytr-12-rows-diamonds,ÉLÉGANTE 40 MM TITALYT® 12 ROWS OF DIAMONDS    Calibre 1210 ,"Dimensions 40 x 35 mm
Titanium flat tortue® case with Titalyt® treatment and set with 222 brilliant cut diamonds WS F/G ~1.56 carat
Black sapphire dial centre with outer dial screwed Steel elements 
Rhodium plated Steel hands
White rubber strap
Folding clasp",https://www.fpjourne.com/sites/default/files/declinations/thumbs/EL_titalyt_ctc_Anthracite_12_rangs_fb_collection_vignette.jpg,"Electromechanical Patented two-rotor motor Dedicated processor, specific functions and low consumption",
122,https://www.fpjourne.com/en/collection/elegante-collection/elegante-40-mm-titalytr-12-rows-diamonds,ÉLÉGANTE 40 MM TITALYT® 12 ROWS OF DIAMONDS    Calibre 1210 ,"Dimensions 40 x 35 mm
Titanium flat tortue® case with Titalyt® treatment and set with 222 brilliant cut diamonds WS F/G ~1.56 carat
Black sapphire dial centre with outer dial screwed Steel elements 
Rhodium plated Steel hands
White rubber strap
Folding clasp",https://www.fpjourne.com/sites/default/files/declinations/thumbs/EL_titalyt_ctc_BleuNuit_12_rangs_fb_collection_vignette.jpg,"Electromechanical Patented two-rotor motor Dedicated processor, specific functions and low consumption",
123,https://www.fpjourne.com/en/collection/elegante-collection/elegante-40-mm-titalytr-12-rows-diamonds,ÉLÉGANTE 40 MM TITALYT® 12 ROWS OF DIAMONDS    Calibre 1210 ,"Dimensions 40 x 35 mm
Titanium flat tortue® case with Titalyt® treatment and set with 222 brilliant cut diamonds WS F/G ~1.56 carat
Black sapphire dial centre with outer dial screwed Steel elements 
Rhodium plated Steel hands
White rubber strap
Folding clasp",https://www.fpjourne.com/sites/default/files/declinations/thumbs/EL_titalyt_ctc_VertKaki_12_rangs_fb_collection_vignette.jpg,"Electromechanical Patented two-rotor motor Dedicated processor, specific functions and low consumption",
124,https://www.fpjourne.com/en/collection/elegante-collection/elegante-40-mm-platinum-or-6n-gold,élégante 40 mm Platinum or 6N Gold    Calibre 1210 ,"Dimensions 40 x 35 mm
Flat tortue ® case in 18K 6N Gold
Black sapphire dial centre with outer dial screwed Steel elements 
Hands in 5N gilt Steel
Karung snake silver rose strap
Folding clasp",https://www.fpjourne.com/sites/default/files/declinations/thumbs/FPJ-Elegante-40-Or-rouge-vf.png,"Electromechanical Patented two-rotor motor Dedicated processor, specific functions and low consumption",
125,https://www.fpjourne.com/en/collection/elegante-collection/elegante-40-mm-platinum-or-6n-gold,élégante 40 mm Platinum or 6N Gold    Calibre 1210 ,"Dimensions 40 x 35 mm
Flat tortue ® case in 18K 6N Gold
Black sapphire dial centre with outer dial screwed Steel elements 
Hands in 5N gilt Steel
Karung snake silver rose strap
Folding clasp",https://www.fpjourne.com/sites/default/files/declinations/thumbs/FPJ-Elegante-40-PT-vf.png,"Electromechanical Patented two-rotor motor Dedicated processor, specific functions and low consumption",
126,https://www.fpjourne.com/en/collection/elegante-collection/elegante-40-mm-platinum-2-rows-diamonds,ÉLÉGANTE 40 MM platinum 2 ROWS OF DIAMONDS    Calibre 1210 ,"Dimensions 40 x 35 mm 
Flat tortue ® case in Platinum set with 54 brilliant cut diamonds WS F/G ~ 0.62 carat
White sapphire dial centre with outer dial screwed Steel elements 
Blued Steel hands
Karung snake silver white strap
Folding clasp",https://www.fpjourne.com/sites/default/files/declinations/thumbs/FP-Elegante-40-PT-snake-sertie-vf_0.jpg,"Electromechanical Patented two-rotor motor Dedicated processor, specific functions and low consumption",
127,https://www.fpjourne.com/en/collection/elegante-collection/elegante-40-mm-platinum-or-6n-gold-full-set,élégante 40 mm Platinum or 6N Gold Full Set    Calibre 1210 ,"Dimensions 40 x 35 mm
Flat tortue ® case in 18K 6N Gold set with 385 brilliant cut diamonds VVS  F/G ~ 3.53 carats 
Dial centre set with 381 brilliant cut diamonds VVS ~ 0.6 carat, outer with screwed Steel elements
Blued Steel hands
Karung snake silver rose strap
Folding clasp in 18K 6N Gold set with diamonds ~ 0.95 carat",https://www.fpjourne.com/sites/default/files/declinations/thumbs/1_10.jpg,"Electromechanical Patented two-rotor motor Dedicated processor, specific functions and low consumption",
128,https://www.fpjourne.com/en/collection/elegante-collection/elegante-40-mm-platinum-or-6n-gold-full-set,élégante 40 mm Platinum or 6N Gold Full Set    Calibre 1210 ,"Dimensions 40 x 35 mm
Flat tortue ® case in 18K 6N Gold set with 385 brilliant cut diamonds VVS  F/G ~ 3.53 carats 
Dial centre set with 381 brilliant cut diamonds VVS ~ 0.6 carat, outer with screwed Steel elements
Blued Steel hands
Karung snake silver rose strap
Folding clasp in 18K 6N Gold set with diamonds ~ 0.95 carat",https://www.fpjourne.com/sites/default/files/declinations/thumbs/2_10.jpg,"Electromechanical Patented two-rotor motor Dedicated processor, specific functions and low consumption",
129,https://www.fpjourne.com/en/collection/elegante-collection/elegante-48-mm-titanium,élégante 48 mm Titanium    Calibre 1210 ,"Dimensions  48 x 40 mm
Polished and brushed Titanium flat tortue®
Luminescent sapphire dial centre with outer dial screwed Steel elements
Blued Steel hands 
White rubber strap
Folding clasp",https://www.fpjourne.com/sites/default/files/declinations/thumbs/EL_tit_ctc_Blanc_fb_collection_vignette.jpg,"Electromechanical Patented two-rotor motor Dedicated processor, specific functions and low consumption",
130,https://www.fpjourne.com/en/collection/elegante-collection/elegante-48-mm-titanium,élégante 48 mm Titanium    Calibre 1210 ,"Dimensions  48 x 40 mm
Polished and brushed Titanium flat tortue®
Luminescent sapphire dial centre with outer dial screwed Steel elements
Blued Steel hands 
White rubber strap
Folding clasp",https://www.fpjourne.com/sites/default/files/declinations/thumbs/EL_tit_ctc_Jaune_fb_collection_vignette.jpg,"Electromechanical Patented two-rotor motor Dedicated processor, specific functions and low consumption",
131,https://www.fpjourne.com/en/collection/elegante-collection/elegante-48-mm-titanium,élégante 48 mm Titanium    Calibre 1210 ,"Dimensions  48 x 40 mm
Polished and brushed Titanium flat tortue®
Luminescent sapphire dial centre with outer dial screwed Steel elements
Blued Steel hands 
White rubber strap
Folding clasp",https://www.fpjourne.com/sites/default/files/declinations/thumbs/EL_tit_ctc_Orange_fb_collection_vignette.jpg,"Electromechanical Patented two-rotor motor Dedicated processor, specific functions and low consumption",
132,https://www.fpjourne.com/en/collection/elegante-collection/elegante-48-mm-titanium,élégante 48 mm Titanium    Calibre 1210 ,"Dimensions  48 x 40 mm
Polished and brushed Titanium flat tortue®
Luminescent sapphire dial centre with outer dial screwed Steel elements
Blued Steel hands 
White rubber strap
Folding clasp",https://www.fpjourne.com/sites/default/files/declinations/thumbs/EL_tit_ctc_Burgundy_fb_collection_vignette.jpg,"Electromechanical Patented two-rotor motor Dedicated processor, specific functions and low consumption",
133,https://www.fpjourne.com/en/collection/elegante-collection/elegante-48-mm-titanium,élégante 48 mm Titanium    Calibre 1210 ,"Dimensions  48 x 40 mm
Polished and brushed Titanium flat tortue®
Luminescent sapphire dial centre with outer dial screwed Steel elements
Blued Steel hands 
White rubber strap
Folding clasp",https://www.fpjourne.com/sites/default/files/declinations/thumbs/EL_tit_ctc_BleuNuit_fb_collection_vignette.jpg,"Electromechanical Patented two-rotor motor Dedicated processor, specific functions and low consumption",
134,https://www.fpjourne.com/en/collection/elegante-collection/elegante-48-mm-titanium,élégante 48 mm Titanium    Calibre 1210 ,"Dimensions  48 x 40 mm
Polished and brushed Titanium flat tortue®
Luminescent sapphire dial centre with outer dial screwed Steel elements
Blued Steel hands 
White rubber strap
Folding clasp",https://www.fpjourne.com/sites/default/files/declinations/thumbs/EL_tit_ctc_Bleu_fb_collection_vignette.jpg,"Electromechanical Patented two-rotor motor Dedicated processor, specific functions and low consumption",
135,https://www.fpjourne.com/en/collection/elegante-collection/elegante-48-mm-titanium,élégante 48 mm Titanium    Calibre 1210 ,"Dimensions  48 x 40 mm
Polished and brushed Titanium flat tortue®
Luminescent sapphire dial centre with outer dial screwed Steel elements
Blued Steel hands 
White rubber strap
Folding clasp",https://www.fpjourne.com/sites/default/files/declinations/thumbs/EL_tit_ctc_VertKaki_fb_collection_vignette.jpg,"Electromechanical Patented two-rotor motor Dedicated processor, specific functions and low consumption",
136,https://www.fpjourne.com/en/collection/elegante-collection/elegante-48-mm-titanium,élégante 48 mm Titanium    Calibre 1210 ,"Dimensions  48 x 40 mm
Polished and brushed Titanium flat tortue®
Luminescent sapphire dial centre with outer dial screwed Steel elements
Blued Steel hands 
White rubber strap
Folding clasp",https://www.fpjourne.com/sites/default/files/declinations/thumbs/EL_tit_ctc_Gris_fb_collection_vignette.jpg,"Electromechanical Patented two-rotor motor Dedicated processor, specific functions and low consumption",
137,https://www.fpjourne.com/en/collection/elegante-collection/elegante-48-mm-titanium,élégante 48 mm Titanium    Calibre 1210 ,"Dimensions  48 x 40 mm
Polished and brushed Titanium flat tortue®
Luminescent sapphire dial centre with outer dial screwed Steel elements
Blued Steel hands 
White rubber strap
Folding clasp",https://www.fpjourne.com/sites/default/files/declinations/thumbs/EL_tit_ctc_Anthracite_fb_collection_vignette.jpg,"Electromechanical Patented two-rotor motor Dedicated processor, specific functions and low consumption",
138,https://www.fpjourne.com/en/collection/elegante-collection/elegante-48-mm-titanium,élégante 48 mm Titanium    Calibre 1210 ,"Dimensions  48 x 40 mm
Polished and brushed Titanium flat tortue®
Luminescent sapphire dial centre with outer dial screwed Steel elements
Blued Steel hands 
White rubber strap
Folding clasp",https://www.fpjourne.com/sites/default/files/declinations/thumbs/EL_tit_ctc_Noir_fb_collection_vignette.jpg,"Electromechanical Patented two-rotor motor Dedicated processor, specific functions and low consumption",
139,https://www.fpjourne.com/en/collection/elegante-collection/elegante-48-mm-titalytr,élégante 48 mm Titalyt®    Calibre 1210 ,"Dimensions 48 x 40 mm
Titanium flat tortue® case with Titalyt® treatment 
Luminescent sapphire dial centre with outer dial screwed Steel elements
Blued Steel hands 
White rubber strap
Folding clasp",https://www.fpjourne.com/sites/default/files/declinations/thumbs/ELH_titalyt_ctc_Blanc_fb_collection_vignette.jpg,"Electromechanical Patented two-rotor motor Dedicated processor, specific functions and low consumption",
140,https://www.fpjourne.com/en/collection/elegante-collection/elegante-48-mm-titalytr,élégante 48 mm Titalyt®    Calibre 1210 ,"Dimensions 48 x 40 mm
Titanium flat tortue® case with Titalyt® treatment 
Luminescent sapphire dial centre with outer dial screwed Steel elements
Blued Steel hands 
White rubber strap
Folding clasp",https://www.fpjourne.com/sites/default/files/declinations/thumbs/ELH_titalyt_ctc_Jaune_fb_collection_vignette.jpg,"Electromechanical Patented two-rotor motor Dedicated processor, specific functions and low consumption",
141,https://www.fpjourne.com/en/collection/elegante-collection/elegante-48-mm-titalytr,élégante 48 mm Titalyt®    Calibre 1210 ,"Dimensions 48 x 40 mm
Titanium flat tortue® case with Titalyt® treatment 
Luminescent sapphire dial centre with outer dial screwed Steel elements
Blued Steel hands 
White rubber strap
Folding clasp",https://www.fpjourne.com/sites/default/files/declinations/thumbs/ELH_titalyt_ctc_Orange_fb_collection_vignette.jpg,"Electromechanical Patented two-rotor motor Dedicated processor, specific functions and low consumption",
142,https://www.fpjourne.com/en/collection/elegante-collection/elegante-48-mm-titalytr,élégante 48 mm Titalyt®    Calibre 1210 ,"Dimensions 48 x 40 mm
Titanium flat tortue® case with Titalyt® treatment 
Luminescent sapphire dial centre with outer dial screwed Steel elements
Blued Steel hands 
White rubber strap
Folding clasp",https://www.fpjourne.com/sites/default/files/declinations/thumbs/ELH_titalyt_ctc_Burgundy_fb_collection_vignette.jpg,"Electromechanical Patented two-rotor motor Dedicated processor, specific functions and low consumption",
143,https://www.fpjourne.com/en/collection/elegante-collection/elegante-48-mm-titalytr,élégante 48 mm Titalyt®    Calibre 1210 ,"Dimensions 48 x 40 mm
Titanium flat tortue® case with Titalyt® treatment 
Luminescent sapphire dial centre with outer dial screwed Steel elements
Blued Steel hands 
White rubber strap
Folding clasp",https://www.fpjourne.com/sites/default/files/declinations/thumbs/ELH_titalyt_ctc_BleuNuit_fb_collection_vignette.jpg,"Electromechanical Patented two-rotor motor Dedicated processor, specific functions and low consumption",
144,https://www.fpjourne.com/en/collection/elegante-collection/elegante-48-mm-titalytr,élégante 48 mm Titalyt®    Calibre 1210 ,"Dimensions 48 x 40 mm
Titanium flat tortue® case with Titalyt® treatment 
Luminescent sapphire dial centre with outer dial screwed Steel elements
Blued Steel hands 
White rubber strap
Folding clasp",https://www.fpjourne.com/sites/default/files/declinations/thumbs/ELH_titalyt_ctc_Bleu_fb_collection_vignette.jpg,"Electromechanical Patented two-rotor motor Dedicated processor, specific functions and low consumption",
145,https://www.fpjourne.com/en/collection/elegante-collection/elegante-48-mm-titalytr,élégante 48 mm Titalyt®    Calibre 1210 ,"Dimensions 48 x 40 mm
Titanium flat tortue® case with Titalyt® treatment 
Luminescent sapphire dial centre with outer dial screwed Steel elements
Blued Steel hands 
White rubber strap
Folding clasp",https://www.fpjourne.com/sites/default/files/declinations/thumbs/ELH_titalyt_ctc_VertKaki_fb_collection_vignette.jpg,"Electromechanical Patented two-rotor motor Dedicated processor, specific functions and low consumption",
146,https://www.fpjourne.com/en/collection/elegante-collection/elegante-48-mm-titalytr,élégante 48 mm Titalyt®    Calibre 1210 ,"Dimensions 48 x 40 mm
Titanium flat tortue® case with Titalyt® treatment 
Luminescent sapphire dial centre with outer dial screwed Steel elements
Blued Steel hands 
White rubber strap
Folding clasp",https://www.fpjourne.com/sites/default/files/declinations/thumbs/ELH_titalyt_ctc_Gris_fb_collection_vignette.jpg,"Electromechanical Patented two-rotor motor Dedicated processor, specific functions and low consumption",
147,https://www.fpjourne.com/en/collection/elegante-collection/elegante-48-mm-titalytr,élégante 48 mm Titalyt®    Calibre 1210 ,"Dimensions 48 x 40 mm
Titanium flat tortue® case with Titalyt® treatment 
Luminescent sapphire dial centre with outer dial screwed Steel elements
Blued Steel hands 
White rubber strap
Folding clasp",https://www.fpjourne.com/sites/default/files/declinations/thumbs/ELH_titalyt_ctc_GrisAnthracite_fb_collection_vignette.jpg,"Electromechanical Patented two-rotor motor Dedicated processor, specific functions and low consumption",
148,https://www.fpjourne.com/en/collection/elegante-collection/elegante-48-mm-titalytr,élégante 48 mm Titalyt®    Calibre 1210 ,"Dimensions 48 x 40 mm
Titanium flat tortue® case with Titalyt® treatment 
Luminescent sapphire dial centre with outer dial screwed Steel elements
Blued Steel hands 
White rubber strap
Folding clasp",https://www.fpjourne.com/sites/default/files/declinations/thumbs/ELH_titalyt_ctc_Noir_fb_collection_vignette.jpg,"Electromechanical Patented two-rotor motor Dedicated processor, specific functions and low consumption",
149,https://www.fpjourne.com/en/collection/elegante-collection/elegante-48-mm-titanium-set-diamonds,élégante 48 mm Titanium set with diamonds    Calibre 1210 ,"Dimensions  48 x 40 mm
Flat tortue ® case in Titanium set with 418 brilliant cut diamonds ~ 1.06 carat
Luminescent sapphire dial centre with outer dial screwed Steel elements 
Blued Steel hands
Karung snake silver white strap
Folding clasp",https://www.fpjourne.com/sites/default/files/declinations/thumbs/48_sertie_0.jpg,"Electromechanical Patented two-rotor motor Dedicated processor, specific functions and low consumption",
150,https://www.fpjourne.com/en/collection/elegante-collection/elegante-48-mm-titalytr-set-diamonds,élégante 48 mm Titalyt® set with diamonds    Calibre 1210 ,"Dimensions 48 x 40 mm
Titanium flat tortue® case with Titalyt® treatment set with 418 brilliant cut diamonds ~ 1.06 carat
Luminescent sapphire dial centre with outer dial screwed Steel elements
Blued Steel hands 
White rubber strap
Folding clasp",https://www.fpjourne.com/sites/default/files/declinations/thumbs/ELH_titalyt_ctc_Sertie_Blanc_fb_collection_vignette_0.jpg,"Electromechanical Patented two-rotor motor Dedicated processor, specific functions and low consumption",
151,https://www.fpjourne.com/en/collection/elegante-collection/elegante-48-mm-titalytr-set-diamonds,élégante 48 mm Titalyt® set with diamonds    Calibre 1210 ,"Dimensions 48 x 40 mm
Titanium flat tortue® case with Titalyt® treatment set with 418 brilliant cut diamonds ~ 1.06 carat
Luminescent sapphire dial centre with outer dial screwed Steel elements
Blued Steel hands 
White rubber strap
Folding clasp",https://www.fpjourne.com/sites/default/files/declinations/thumbs/ELH_titalyt_ctc_Sertie_Jaune_fb_collection_vignette_0.jpg,"Electromechanical Patented two-rotor motor Dedicated processor, specific functions and low consumption",
152,https://www.fpjourne.com/en/collection/elegante-collection/elegante-48-mm-titalytr-set-diamonds,élégante 48 mm Titalyt® set with diamonds    Calibre 1210 ,"Dimensions 48 x 40 mm
Titanium flat tortue® case with Titalyt® treatment set with 418 brilliant cut diamonds ~ 1.06 carat
Luminescent sapphire dial centre with outer dial screwed Steel elements
Blued Steel hands 
White rubber strap
Folding clasp",https://www.fpjourne.com/sites/default/files/declinations/thumbs/ELH_titalyt_ctc_Sertie_Orange_fb_collection_vignette_1.jpg,"Electromechanical Patented two-rotor motor Dedicated processor, specific functions and low consumption",
153,https://www.fpjourne.com/en/collection/elegante-collection/elegante-48-mm-titalytr-set-diamonds,élégante 48 mm Titalyt® set with diamonds    Calibre 1210 ,"Dimensions 48 x 40 mm
Titanium flat tortue® case with Titalyt® treatment set with 418 brilliant cut diamonds ~ 1.06 carat
Luminescent sapphire dial centre with outer dial screwed Steel elements
Blued Steel hands 
White rubber strap
Folding clasp",https://www.fpjourne.com/sites/default/files/declinations/thumbs/ELH_titalyt_ctc_Sertie_Burgundy_fb_collection_vignette_1.jpg,"Electromechanical Patented two-rotor motor Dedicated processor, specific functions and low consumption",
154,https://www.fpjourne.com/en/collection/elegante-collection/elegante-48-mm-titalytr-set-diamonds,élégante 48 mm Titalyt® set with diamonds    Calibre 1210 ,"Dimensions 48 x 40 mm
Titanium flat tortue® case with Titalyt® treatment set with 418 brilliant cut diamonds ~ 1.06 carat
Luminescent sapphire dial centre with outer dial screwed Steel elements
Blued Steel hands 
White rubber strap
Folding clasp",https://www.fpjourne.com/sites/default/files/declinations/thumbs/ELH_titalyt_ctc_Sertie_BleuNuit_fb_collection_vignette_0.jpg,"Electromechanical Patented two-rotor motor Dedicated processor, specific functions and low consumption",
155,https://www.fpjourne.com/en/collection/elegante-collection/elegante-48-mm-titalytr-set-diamonds,élégante 48 mm Titalyt® set with diamonds    Calibre 1210 ,"Dimensions 48 x 40 mm
Titanium flat tortue® case with Titalyt® treatment set with 418 brilliant cut diamonds ~ 1.06 carat
Luminescent sapphire dial centre with outer dial screwed Steel elements
Blued Steel hands 
White rubber strap
Folding clasp",https://www.fpjourne.com/sites/default/files/declinations/thumbs/ELH_titalyt_ctc_Sertie_Bleu_fb_collection_vignette_0.jpg,"Electromechanical Patented two-rotor motor Dedicated processor, specific functions and low consumption",
156,https://www.fpjourne.com/en/collection/elegante-collection/elegante-48-mm-titalytr-set-diamonds,élégante 48 mm Titalyt® set with diamonds    Calibre 1210 ,"Dimensions 48 x 40 mm
Titanium flat tortue® case with Titalyt® treatment set with 418 brilliant cut diamonds ~ 1.06 carat
Luminescent sapphire dial centre with outer dial screwed Steel elements
Blued Steel hands 
White rubber strap
Folding clasp",https://www.fpjourne.com/sites/default/files/declinations/thumbs/ELH_titalyt_ctc_Sertie_VertKaki_fb_collection_vignette_2.jpg,"Electromechanical Patented two-rotor motor Dedicated processor, specific functions and low consumption",
157,https://www.fpjourne.com/en/collection/elegante-collection/elegante-48-mm-titalytr-set-diamonds,élégante 48 mm Titalyt® set with diamonds    Calibre 1210 ,"Dimensions 48 x 40 mm
Titanium flat tortue® case with Titalyt® treatment set with 418 brilliant cut diamonds ~ 1.06 carat
Luminescent sapphire dial centre with outer dial screwed Steel elements
Blued Steel hands 
White rubber strap
Folding clasp",https://www.fpjourne.com/sites/default/files/declinations/thumbs/ELH_titalyt_ctc_Sertie_Gris_fb_collection_vignette_0.jpg,"Electromechanical Patented two-rotor motor Dedicated processor, specific functions and low consumption",
158,https://www.fpjourne.com/en/collection/elegante-collection/elegante-48-mm-titalytr-set-diamonds,élégante 48 mm Titalyt® set with diamonds    Calibre 1210 ,"Dimensions 48 x 40 mm
Titanium flat tortue® case with Titalyt® treatment set with 418 brilliant cut diamonds ~ 1.06 carat
Luminescent sapphire dial centre with outer dial screwed Steel elements
Blued Steel hands 
White rubber strap
Folding clasp",https://www.fpjourne.com/sites/default/files/declinations/thumbs/ELH_titalyt_ctc_Sertie_GrisAnthracite_fb_collection_vignette_0.jpg,"Electromechanical Patented two-rotor motor Dedicated processor, specific functions and low consumption",
159,https://www.fpjourne.com/en/collection/elegante-collection/elegante-48-mm-titalytr-set-diamonds,élégante 48 mm Titalyt® set with diamonds    Calibre 1210 ,"Dimensions 48 x 40 mm
Titanium flat tortue® case with Titalyt® treatment set with 418 brilliant cut diamonds ~ 1.06 carat
Luminescent sapphire dial centre with outer dial screwed Steel elements
Blued Steel hands 
White rubber strap
Folding clasp",https://www.fpjourne.com/sites/default/files/declinations/thumbs/ELH_titalyt_ctc_Sertie_Noir_fb_collection_vignette.jpg,"Electromechanical Patented two-rotor motor Dedicated processor, specific functions and low consumption",
160,https://www.fpjourne.com/en/collection/jewellery-collection/divine-36-mm-set-diamonds,Divine 36 mm set with diamonds    Calibre 1300.3 ,"Platinum case set with 184 brilliant cut diamonds VVS F/G ~1.96 carat
Diameter: 36 mm
Overall height: 10.6 mm
Dial: white Gold and Silver set with 320 brilliant cut diamonds VVS F/G ~ 0.36 carat
Hands: blued Steel
Platinum pin buckle set with brilliant cut diamonds",https://www.fpjourne.com/sites/default/files/declinations/thumbs/vignette_pt.jpg,,Diamètre total :  30.80 mm Casing-up diameter :  30.40 mm Overall Height :  5.80 mm Height of winding stem :  3.00 mm Diameter of stem thread :  S0.90mm
161,https://www.fpjourne.com/en/collection/jewellery-collection/divine-36-mm-set-diamonds,Divine 36 mm set with diamonds    Calibre 1300.3 ,"Platinum case set with 184 brilliant cut diamonds VVS F/G ~1.96 carat
Diameter: 36 mm
Overall height: 10.6 mm
Dial: white Gold and Silver set with 320 brilliant cut diamonds VVS F/G ~ 0.36 carat
Hands: blued Steel
Platinum pin buckle set with brilliant cut diamonds",https://www.fpjourne.com/sites/default/files/declinations/thumbs/vignette_or.jpg,,Diamètre total :  30.80 mm Casing-up diameter :  30.40 mm Overall Height :  5.80 mm Height of winding stem :  3.00 mm Diameter of stem thread :  S0.90mm
162,https://www.fpjourne.com/en/collection/jewellery-collection/divine-36-mm-set-diamonds,Divine 36 mm set with diamonds    Calibre 1300.3 ,"Platinum case set with 184 brilliant cut diamonds VVS F/G ~1.96 carat
Diameter: 36 mm
Overall height: 10.6 mm
Dial: white Gold and Silver set with 320 brilliant cut diamonds VVS F/G ~ 0.36 carat
Hands: blued Steel
Platinum pin buckle set with brilliant cut diamonds",https://www.fpjourne.com/sites/default/files/declinations/thumbs/1_12.jpg,,Diamètre total :  30.80 mm Casing-up diameter :  30.40 mm Overall Height :  5.80 mm Height of winding stem :  3.00 mm Diameter of stem thread :  S0.90mm
163,https://www.fpjourne.com/en/collection/jewellery-collection/divine-36-mm-set-diamonds,Divine 36 mm set with diamonds    Calibre 1300.3 ,"Platinum case set with 184 brilliant cut diamonds VVS F/G ~1.96 carat
Diameter: 36 mm
Overall height: 10.6 mm
Dial: white Gold and Silver set with 320 brilliant cut diamonds VVS F/G ~ 0.36 carat
Hands: blued Steel
Platinum pin buckle set with brilliant cut diamonds",https://www.fpjourne.com/sites/default/files/declinations/thumbs/2_12.jpg,,Diamètre total :  30.80 mm Casing-up diameter :  30.40 mm Overall Height :  5.80 mm Height of winding stem :  3.00 mm Diameter of stem thread :  S0.90mm
164,https://www.fpjourne.com/en/collection/boutique-collection/chronometre-souverain-nacre,Chronomètre Souverain Nacre    Calibre 1304 ,"Platinum case
Diameter: 40 mm
Overall height: 8.6 mm
Dial: centre in whitened guilloché Silver with outer ring in blue mother of pearl
Hands: blued Steel",https://www.fpjourne.com/sites/default/files/declinations/thumbs/1_14.jpg,Movement in 18K rose gold :  22 jewels Manually wound :  38 turns,Overall diameter :  30.40 mm Casing-up diameter :  29.60 mm Overall height :  4.00 mm Height of winding system :  2.30 mm Diameter of stem thread :  S0.90 mm
165,https://www.fpjourne.com/en/collection/boutique-collection/chronometre-souverain-nacre,Chronomètre Souverain Nacre    Calibre 1304 ,"Platinum case
Diameter: 40 mm
Overall height: 8.6 mm
Dial: centre in whitened guilloché Silver with outer ring in blue mother of pearl
Hands: blued Steel",https://www.fpjourne.com/sites/default/files/declinations/thumbs/2_14.jpg,Movement in 18K rose gold :  22 jewels Manually wound :  38 turns,Overall diameter :  30.40 mm Casing-up diameter :  29.60 mm Overall height :  4.00 mm Height of winding system :  2.30 mm Diameter of stem thread :  S0.90 mm
166,https://www.fpjourne.com/en/collection/boutique-collection/quantieme-perpetuel,QUANTIÈME PERPÉTUEL    Calibre 1300.3 ,"Exclusively available in F.P.Journe Boutiques and Espaces

Platinum case
Diameter: 40 or 42 mm
Overall height: 10.8 mm
Dial: blue guilloché Silver with 18K white Gold numerals
Hands: rhodium plated Steel",https://www.fpjourne.com/sites/default/files/declinations/thumbs/QP_Bleu_PT_vignette.jpg,Automatic Calibre FPJ 1300-3 in 18K rose gold (4N) Unidirectional automatic winding Off-centre 22K gold guilloché winding rotor Wind speed:  274 anti-clockwise rotations per 24 hours,Overall dimensions :  33.00 mm Casing-up diameter :  30.40 mm Overall height :  6.20 mm Height of winding system :  1.80 mm Diameter of stem thread :  S0.90mm
